51.27171771		1657616552290144.75000000
51.34634904		4303540240584104.50000000
51.42098036		275651763740438.53125000
51.49561168		3171742550093451.50000000
51.57024300		2435672418128806.00000000
51.64487432		545913064341437.68750000
51.71950564		553314281864051.68750000
51.79413696		481241248385160.00000000
51.86876828		1757423391709072.00000000
51.94339961		2308577999433259.50000000
52.01803093		547005959843981.18750000
52.09266225		429055893593520.31250000
52.16729357		415510240032527.50000000
52.24192489		679325171117677.12500000
52.31655621		35277352850638.94531250
52.39118753		559104046511362.12500000
52.46581886		230121349279378.40625000
52.54045018		1340050109842539.75000000
52.61508150		353677974021460.50000000
52.68971282		1756024845268042.75000000
52.76434414		211572839138752.78125000
52.83897546		669751529835315.75000000
52.91360678		3094085058063.70849609
52.98823810		208343668170114.00000000
53.06286943		3728182605909877.00000000
53.13750075		4063244896749624.50000000
53.21213207		1802910279641846.50000000
53.28676339		1361158359704141.25000000
53.36139471		1975859835306822.25000000
53.43602603		2163087718435166.25000000
53.51065735		443468623976182.06250000
53.58528867		484243931191403.12500000
53.65992000		227222389960874.43750000
53.73455132		470879359379659.12500000
53.80918264		174279352958833.28125000
53.88381396		452019610048141.31250000
53.95844528		514024149525351.12500000
54.03307660		482293202014979.50000000
54.10770792		1218324461256970.75000000
54.18233924		2152976638938806.50000000
54.25697057		305398000817561.18750000
54.33160189		1045784479664264.62500000
54.40623321		2724102092089775.00000000
54.48086453		548418205223890.68750000
54.55549585		522681324340852.81250000
54.63012717		2152987416227474.00000000
54.70475849		117674229457795.35937500
54.77938981		12657402268511.15234375
54.85402114		1630293652995181.25000000
54.92865246		1979367130286077.00000000
55.00328378		538104052935735.68750000
55.07791510		303483018169164.06250000
55.15254642		986809940073991.37500000
55.22717774		1762410378514474.50000000
55.30180906		160473469232116.50000000
55.37644038		207352345715247.84375000
55.45107171		806231836620721.62500000
55.52570303		276734642551320.25000000
55.60033435		86268756612531.48437500
55.67496567		324543916504550.75000000
55.74959699		167416329763211.43750000
55.82422831		457257161400522.68750000
55.89885963		1158367204127477.00000000
55.97349095		26209851573146.95312500
56.04812228		547977499604510.56250000
56.12275360		1286754110190159.75000000
56.19738492		763160168722581.62500000
56.27201624		243512322762422.00000000
56.34664756		3107511051401845.50000000
56.42127888		58041128602071.69531250
56.49591020		619072360023.78381348
56.57054153		118784610864315.78125000
56.64517285		161216038344849.37500000
56.71980417		324484062967493.12500000
56.79443549		390879362864938.43750000
56.86906681		17680854798666.35156250
56.94369813		303799316589178.81250000
57.01832945		292825499868969.93750000
57.09296077		2340639608272866.50000000
57.16759210		955272634333.71728516
57.24222342		572633598014906.87500000
57.31685474		1492310190594194.75000000
57.39148606		2111159486155148.25000000
57.46611738		2271749634456204.00000000
57.54074870		250463134371496.40625000
57.61538002		81420943277133.96875000
57.69001134		664115419620373.00000000
57.76464267		321750596010602.81250000
57.83927399		563228212263102.50000000
57.91390531		874383025440949.50000000
57.98853663		334520181623007.75000000
58.06316795		92774660199020.90625000
58.13779927		544641171065172.18750000
58.21243059		424694693507605.12500000
58.28706191		737633216627832.12500000
58.36169324		680634113926401.75000000
58.43632456		237202279623657.96875000
58.51095588		268452641319051.37500000
58.58558720		574232217987008.25000000
58.66021852		329617293276718.31250000
58.73484984		2725195789620001.50000000
58.80948116		665417144689662.12500000
58.88411248		826640458607885.37500000
58.95874381		406495808407044.75000000
59.03337513		1189410401014194.75000000
59.10800645		941753553680120.37500000
59.18263777		2764028406186315.50000000
59.25726909		309383412216661.18750000
59.33190041		34811956249977.80078125
59.40653173		278944589743806.96875000
59.48116305		69740965273311.94531250
59.55579438		1930280502043477.00000000
59.63042570		260427629559815.31250000
59.70505702		216512540843946.65625000
59.77968834		136282531149341.14062500
59.85431966		515532875376450.25000000
59.92895098		281489309430984.62500000
60.00358230		131274107924081.85937500
60.07821362		357550494404412.12500000
60.15284495		581925703449700.25000000
60.22747627		936286243340682.00000000
60.30210759		569301223972929.25000000
60.37673891		906339897699089.50000000
60.45137023		220504020876754.59375000
60.52600155		1653402266473153.50000000
60.60063287		886497073071580.62500000
60.67526420		826652669038887.00000000
60.74989552		544315739050987.43750000
60.82452684		782813926591765.87500000
60.89915816		701281255522628.00000000
60.97378948		526329947852456.87500000
61.04842080		383405233356901.93750000
61.12305212		18822480152674.37890625
61.19768344		651490013772427.00000000
61.27231477		984615596135865.62500000
61.34694609		2075009412766948.75000000
61.42157741		939403445468088.50000000
61.49620873		595747031622427.12500000
61.57084005		2782507766121525.00000000
61.64547137		593994310371929.75000000
61.72010269		591643638097958.62500000
61.79473401		1010242618737302.50000000
61.86936534		319576018635039.68750000
61.94399666		671791642668593.00000000
62.01862798		1157556271161256.50000000
62.09325930		71357641842219.26562500
62.16789062		1171386561150191.25000000
62.24252194		861217184347550.75000000
62.31715326		14022205188635.82812500
62.39178458		79153367035858.71875000
62.46641591		249186643546883.34375000
62.54104723		818085472291479.50000000
62.61567855		371506950842859.18750000
62.69030987		754487228121188.62500000
62.76494119		105205118340724.00000000
62.83957251		2006602794930887.50000000
62.91420383		559489794932520.31250000
